,year,age,education,religion,happy,political_view,degree_obtained,political_view_id
55428,2012,46.0,16.0,Catholic,Moderately Happy,Moderate,Bachelor's,4.0
55429,2012,58.0,16.0,Unknown,Moderately Happy,Liberal,Graduate,2.0
55430,2012,78.0,16.0,Protestant,Very Happy,Slightly Liberal,Bachelor's,3.0
55431,2012,45.0,19.0,Catholic,Moderately Happy,Slightly Liberal,Graduate,3.0
55432,2012,38.0,14.0,Catholic,Moderately Happy,Liberal,High School,2.0
55433,2012,69.0,20.0,Protestant,Not Happy,Liberal,Graduate,2.0
55434,2012,61.0,16.0,Catholic,Very Happy,Liberal,Associate/Junior College,2.0
55435,2012,48.0,16.0,None,Moderately Happy,Extremely Liberal,Graduate,1.0
55436,2012,37.0,16.0,Catholic,Moderately Happy,Conservative,Bachelor's,6.0
55437,2012,47.0,12.0,None,Moderately Happy,Slightly Liberal,High School,3.0
55438,2012,26.0,18.0,None,Moderately Happy,Moderate,Graduate,4.0
55439,2012,41.0,13.0,Catholic,Moderately Happy,Slightly Liberal,High School,3.0
55440,2012,55.0,18.0,Buddhism,Not Happy,Extremely Liberal,Graduate,1.0
55441,2012,81.0,10.0,Catholic,Very Happy,Extremely Liberal,Less Than High School,1.0
55442,2012,32.0,17.0,None,Moderately Happy,Slightly Liberal,Bachelor's,3.0
55443,2012,27.0,14.0,Other,Very Happy,Slightly Conservative,High School,5.0
55444,2012,32.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
55445,2012,39.0,18.0,Protestant,Moderately Happy,Slightly Conservative,Graduate,5.0
55446,2012,55.0,16.0,Catholic,Moderately Happy,Moderate,Bachelor's,4.0
55447,2012,35.0,16.0,None,Moderately Happy,Moderate,Bachelor's,4.0
55448,2012,64.0,17.0,None,Very Happy,Extremely Liberal,Bachelor's,1.0
55449,2012,85.0,15.0,Protestant,Moderately Happy,Moderate,High School,4.0
55450,2012,52.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
55451,2012,46.0,12.0,Catholic,Moderately Happy,Slightly Liberal,High School,3.0
55452,2012,34.0,5.0,Protestant,Not Happy,Slightly Liberal,Less Than High School,3.0
55453,2012,55.0,10.0,Catholic,Moderately Happy,Moderate,Less Than High School,4.0
55454,2012,72.0,12.0,Catholic,Moderately Happy,Slightly Conservative,High School,5.0
55455,2012,34.0,16.0,None,Moderately Happy,Moderate,Associate/Junior College,4.0
55456,2012,35.0,10.0,Catholic,Moderately Happy,Conservative,Less Than High School,6.0
55457,2012,61.0,12.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55458,2012,56.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
55459,2012,60.0,15.0,Catholic,Moderately Happy,Liberal,High School,2.0
55460,2012,65.0,16.0,Protestant,Moderately Happy,Slightly Liberal,Bachelor's,3.0
55461,2012,85.0,9.0,Protestant,Very Happy,Unknown,High School,
55462,2012,42.0,12.0,Catholic,Moderately Happy,Extremely Liberal,High School,1.0
55463,2012,27.0,14.0,Catholic,Very Happy,Liberal,High School,2.0
55464,2012,85.0,12.0,Protestant,Moderately Happy,Liberal,High School,2.0
55465,2012,63.0,14.0,Catholic,Moderately Happy,Liberal,High School,2.0
55466,2012,61.0,15.0,None,Moderately Happy,Liberal,Bachelor's,2.0
55467,2012,27.0,20.0,None,Moderately Happy,Moderate,Graduate,4.0
55468,2012,48.0,16.0,None,Not Happy,Slightly Liberal,Bachelor's,3.0
55469,2012,25.0,16.0,None,Very Happy,Moderate,Bachelor's,4.0
55470,2012,34.0,13.0,Buddhism,Very Happy,Slightly Conservative,High School,5.0
55471,2012,37.0,16.0,None,Not Happy,Conservative,Bachelor's,6.0
55472,2012,64.0,14.0,Protestant,Not Happy,Moderate,High School,4.0
55473,2012,82.0,18.0,Unknown,Moderately Happy,Slightly Liberal,Graduate,3.0
55474,2012,43.0,16.0,None,Moderately Happy,Slightly Liberal,Bachelor's,3.0
55475,2012,54.0,14.0,None,Not Happy,Extremely Liberal,High School,1.0
55476,2012,25.0,18.0,Catholic,Moderately Happy,Slightly Liberal,High School,3.0
55477,2012,78.0,17.0,Protestant,Moderately Happy,Liberal,Bachelor's,2.0
55478,2012,19.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
55479,2012,64.0,11.0,None,Moderately Happy,Extremely Liberal,High School,1.0
55480,2012,23.0,13.0,None,Moderately Happy,Moderate,High School,4.0
55481,2012,31.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
55482,2012,41.0,15.0,None,Very Happy,Moderate,Associate/Junior College,4.0
55483,2012,29.0,12.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
55484,2012,51.0,19.0,None,Very Happy,Slightly Liberal,Graduate,3.0
55485,2012,55.0,18.0,Other,Moderately Happy,Conservative,Bachelor's,6.0
55486,2012,36.0,15.0,Christian,Not Happy,Slightly Liberal,High School,3.0
55487,2012,87.0,13.0,Catholic,Moderately Happy,Moderate,High School,4.0
55488,2012,28.0,17.0,Orthodox-Christian,Moderately Happy,Moderate,Bachelor's,4.0
55489,2012,35.0,17.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
55490,2012,37.0,18.0,Protestant,Very Happy,Moderate,Graduate,4.0
55491,2012,84.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
55492,2012,21.0,13.0,None,Very Happy,Moderate,High School,4.0
55493,2012,49.0,17.0,Catholic,Moderately Happy,Slightly Conservative,Bachelor's,5.0
55494,2012,42.0,12.0,Hinduism,Very Happy,Unknown,High School,
55495,2012,69.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
55496,2012,32.0,16.0,Catholic,Very Happy,Moderate,Bachelor's,4.0
55497,2012,69.0,20.0,Protestant,Moderately Happy,Liberal,Graduate,2.0
55498,2012,48.0,16.0,Protestant,Moderately Happy,Extremely Liberal,Bachelor's,1.0
55499,2012,20.0,10.0,Catholic,Moderately Happy,Slightly Conservative,Less Than High School,5.0
55500,2012,51.0,19.0,None,Very Happy,Slightly Liberal,Graduate,3.0
55501,2012,60.0,20.0,Catholic,Moderately Happy,Liberal,Graduate,2.0
55502,2012,59.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
55503,2012,89.0,16.0,Catholic,Not Happy,Moderate,Bachelor's,4.0
55504,2012,18.0,12.0,Catholic,Moderately Happy,Moderate,High School,4.0
55505,2012,62.0,20.0,Protestant,Very Happy,Conservative,Bachelor's,6.0
55506,2012,54.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55507,2012,19.0,12.0,None,Moderately Happy,Slightly Liberal,High School,3.0
55508,2012,38.0,10.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55509,2012,31.0,14.0,Protestant,Very Happy,Conservative,High School,6.0
55510,2012,51.0,18.0,Christian,Moderately Happy,Slightly Conservative,Graduate,5.0
55511,2012,23.0,11.0,Inter-Nondenominational,Moderately Happy,Slightly Liberal,High School,3.0
55512,2012,48.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
55513,2012,45.0,16.0,Catholic,Moderately Happy,Extremely Liberal,Associate/Junior College,1.0
55514,2012,20.0,12.0,None,Moderately Happy,Moderate,High School,4.0
55515,2012,70.0,15.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55516,2012,58.0,16.0,Protestant,Very Happy,Moderate,Bachelor's,4.0
55517,2012,63.0,16.0,Protestant,Unknown,Extremely Conservative,Bachelor's,7.0
55518,2012,44.0,12.0,Unknown,Very Happy,Slightly Conservative,High School,5.0
55519,2012,87.0,14.0,Protestant,Very Happy,Conservative,High School,6.0
55520,2012,50.0,16.0,Protestant,Very Happy,Slightly Liberal,Bachelor's,3.0
55521,2012,52.0,11.0,Protestant,Very Happy,Slightly Liberal,High School,3.0
55522,2012,32.0,14.0,Other,Very Happy,Conservative,Associate/Junior College,6.0
55523,2012,43.0,20.0,Unknown,Moderately Happy,Slightly Liberal,Graduate,3.0
55524,2012,51.0,16.0,Catholic,Very Happy,Moderate,Bachelor's,4.0
55525,2012,58.0,20.0,None,Moderately Happy,Conservative,Graduate,6.0
55526,2012,75.0,11.0,Protestant,Moderately Happy,Slightly Conservative,Less Than High School,5.0
55527,2012,71.0,16.0,Protestant,Very Happy,Extremely Conservative,Bachelor's,7.0
55528,2012,72.0,14.0,Protestant,Not Happy,Slightly Conservative,High School,5.0
55529,2012,64.0,14.0,Christian,Very Happy,Conservative,High School,6.0
55530,2012,35.0,12.0,Protestant,Not Happy,Liberal,High School,2.0
55531,2012,34.0,15.0,Protestant,Not Happy,Moderate,High School,4.0
55532,2012,71.0,11.0,None,Very Happy,Slightly Conservative,Less Than High School,5.0
55533,2012,41.0,17.0,Catholic,Moderately Happy,Liberal,Bachelor's,2.0
55534,2012,34.0,13.0,Protestant,Moderately Happy,Extremely Conservative,High School,7.0
55535,2012,50.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55536,2012,23.0,12.0,None,Moderately Happy,Slightly Liberal,High School,3.0
55537,2012,53.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
55538,2012,64.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55539,2012,41.0,20.0,Unknown,Moderately Happy,Liberal,Graduate,2.0
55540,2012,46.0,14.0,None,Moderately Happy,Moderate,High School,4.0
55541,2012,54.0,16.0,None,Not Happy,Liberal,Bachelor's,2.0
55542,2012,67.0,19.0,Protestant,Very Happy,Extremely Liberal,Graduate,1.0
55543,2012,53.0,16.0,Inter-Nondenominational,Not Happy,Extremely Liberal,Bachelor's,1.0
55544,2012,59.0,12.0,None,Very Happy,Slightly Liberal,High School,3.0
55545,2012,65.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
55546,2012,51.0,14.0,Catholic,Very Happy,Moderate,High School,4.0
55547,2012,39.0,14.0,Catholic,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
55548,2012,49.0,12.0,Catholic,Moderately Happy,Conservative,High School,6.0
55549,2012,30.0,16.0,None,Very Happy,Liberal,Bachelor's,2.0
55550,2012,57.0,19.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
55551,2012,36.0,18.0,None,Moderately Happy,Liberal,Graduate,2.0
55552,2012,39.0,18.0,Catholic,Very Happy,Moderate,Graduate,4.0
55553,2012,38.0,18.0,Other Eastern Religions,Moderately Happy,Moderate,Bachelor's,4.0
55554,2012,46.0,16.0,None,Moderately Happy,Moderate,Bachelor's,4.0
55555,2012,41.0,18.0,None,Moderately Happy,Slightly Liberal,Bachelor's,3.0
55556,2012,29.0,18.0,Hinduism,Moderately Happy,Extremely Liberal,Graduate,1.0
55557,2012,58.0,12.0,None,Moderately Happy,Moderate,High School,4.0
55558,2012,48.0,17.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
55559,2012,31.0,20.0,Protestant,Very Happy,Moderate,Graduate,4.0
55560,2012,54.0,14.0,Protestant,Not Happy,Slightly Liberal,Associate/Junior College,3.0
55561,2012,37.0,9.0,Protestant,Moderately Happy,Liberal,Less Than High School,2.0
55562,2012,48.0,18.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
55563,2012,58.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
55564,2012,77.0,9.0,None,Moderately Happy,Conservative,Less Than High School,6.0
55565,2012,44.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
55566,2012,27.0,16.0,None,Not Happy,Unknown,Associate/Junior College,
55567,2012,19.0,11.0,Catholic,Moderately Happy,Unknown,Less Than High School,
55568,2012,55.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55569,2012,52.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
55570,2012,63.0,13.0,None,Moderately Happy,Liberal,High School,2.0
55571,2012,39.0,14.0,Protestant,Moderately Happy,Conservative,Associate/Junior College,6.0
55572,2012,68.0,10.0,Protestant,Very Happy,Unknown,Less Than High School,
55573,2012,82.0,4.0,Orthodox-Christian,Not Happy,Unknown,Less Than High School,
55574,2012,59.0,12.0,Christian,Moderately Happy,Conservative,High School,6.0
55575,2012,64.0,15.0,None,Very Happy,Liberal,High School,2.0
55576,2012,47.0,18.0,Catholic,Not Happy,Moderate,Graduate,4.0
55577,2012,45.0,12.0,Catholic,Moderately Happy,Slightly Liberal,High School,3.0
55578,2012,37.0,12.0,None,Not Happy,Conservative,High School,6.0
55579,2012,20.0,11.0,None,Not Happy,Moderate,Less Than High School,4.0
55580,2012,31.0,20.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
55581,2012,22.0,13.0,Other,Moderately Happy,Moderate,High School,4.0
55582,2012,61.0,16.0,Catholic,Moderately Happy,Slightly Conservative,Bachelor's,5.0
55583,2012,56.0,15.0,Protestant,Very Happy,Conservative,Associate/Junior College,6.0
55584,2012,34.0,8.0,None,Moderately Happy,Moderate,Less Than High School,4.0
55585,2012,53.0,12.0,Catholic,Moderately Happy,Liberal,Less Than High School,2.0
55586,2012,22.0,12.0,Catholic,Moderately Happy,Extremely Liberal,High School,1.0
55587,2012,39.0,12.0,Catholic,Very Happy,Extremely Conservative,High School,7.0
55588,2012,25.0,6.0,Catholic,Very Happy,Conservative,Less Than High School,6.0
55589,2012,75.0,17.0,Catholic,Very Happy,Conservative,Graduate,6.0
55590,2012,44.0,18.0,None,Moderately Happy,Liberal,Graduate,2.0
55591,2012,26.0,14.0,None,Moderately Happy,Moderate,High School,4.0
55592,2012,40.0,13.0,Catholic,Very Happy,Moderate,Associate/Junior College,4.0
55593,2012,33.0,10.0,Catholic,Moderately Happy,Moderate,High School,4.0
55594,2012,49.0,12.0,Catholic,Moderately Happy,Slightly Conservative,Less Than High School,5.0
55595,2012,49.0,12.0,None,Very Happy,Conservative,High School,6.0
55596,2012,48.0,20.0,None,Moderately Happy,Extremely Liberal,Graduate,1.0
55597,2012,40.0,17.0,None,Moderately Happy,Liberal,Bachelor's,2.0
55598,2012,80.0,14.0,Protestant,Moderately Happy,Moderate,High School,4.0
55599,2012,21.0,12.0,None,Very Happy,Moderate,High School,4.0
55600,2012,38.0,0.0,Islam,Very Happy,Unknown,Less Than High School,
55601,2012,74.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
55602,2012,75.0,16.0,Protestant,Moderately Happy,Conservative,Bachelor's,6.0
55603,2012,40.0,14.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55604,2012,50.0,16.0,Protestant,Very Happy,Conservative,Bachelor's,6.0
55605,2012,48.0,8.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
55606,2012,32.0,9.0,Catholic,Moderately Happy,Slightly Liberal,Less Than High School,3.0
55607,2012,41.0,8.0,Protestant,Very Happy,Slightly Conservative,Less Than High School,5.0
55608,2012,26.0,9.0,Catholic,Moderately Happy,Extremely Liberal,Less Than High School,1.0
55609,2012,57.0,12.0,Protestant,Not Happy,Liberal,High School,2.0
55610,2012,30.0,12.0,None,Not Happy,Moderate,High School,4.0
55611,2012,41.0,12.0,Protestant,Not Happy,Extremely Conservative,High School,7.0
55612,2012,50.0,9.0,Protestant,Moderately Happy,Slightly Liberal,Less Than High School,3.0
55613,2012,30.0,15.0,Protestant,Moderately Happy,Liberal,High School,2.0
55614,2012,47.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
55615,2012,65.0,7.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
55616,2012,43.0,5.0,Catholic,Not Happy,Liberal,Less Than High School,2.0
55617,2012,20.0,14.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
55618,2012,47.0,18.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
55619,2012,31.0,16.0,Christian,Moderately Happy,Liberal,Bachelor's,2.0
55620,2012,35.0,12.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
55621,2012,58.0,12.0,Catholic,Moderately Happy,Unknown,High School,
55622,2012,66.0,14.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55623,2012,37.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
55624,2012,40.0,15.0,Protestant,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
55625,2012,56.0,13.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55626,2012,49.0,12.0,Protestant,Moderately Happy,Unknown,High School,
55627,2012,30.0,14.0,Protestant,Moderately Happy,Conservative,Associate/Junior College,6.0
55628,2012,45.0,18.0,Protestant,Moderately Happy,Moderate,Graduate,4.0
55629,2012,77.0,13.0,Protestant,Moderately Happy,Slightly Liberal,High School,3.0
55630,2012,30.0,11.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
55631,2012,43.0,10.0,Protestant,Very Happy,Conservative,Less Than High School,6.0
55632,2012,31.0,13.0,Protestant,Moderately Happy,Moderate,High School,4.0
55633,2012,58.0,16.0,Protestant,Moderately Happy,Moderate,Bachelor's,4.0
55634,2012,62.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
55635,2012,73.0,10.0,None,Not Happy,Unknown,Less Than High School,
55636,2012,60.0,12.0,Protestant,Very Happy,Extremely Liberal,High School,1.0
55637,2012,32.0,11.0,Protestant,Very Happy,Moderate,Less Than High School,4.0
55638,2012,24.0,10.0,Protestant,Very Happy,Moderate,Less Than High School,4.0
55639,2012,71.0,14.0,None,Not Happy,Slightly Liberal,High School,3.0
55640,2012,31.0,15.0,Christian,Moderately Happy,Moderate,Associate/Junior College,4.0
55641,2012,42.0,14.0,Other,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
55642,2012,80.0,10.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
55643,2012,76.0,12.0,Protestant,Moderately Happy,Extremely Liberal,High School,1.0
55644,2012,40.0,11.0,Protestant,Moderately Happy,Liberal,Less Than High School,2.0
55645,2012,29.0,10.0,Protestant,Moderately Happy,Moderate,Less Than High School,4.0
55646,2012,86.0,10.0,Protestant,Very Happy,Slightly Conservative,Less Than High School,5.0
55647,2012,53.0,12.0,None,Very Happy,Slightly Liberal,High School,3.0
55648,2012,48.0,12.0,Catholic,Moderately Happy,Unknown,High School,
55649,2012,86.0,6.0,Protestant,Moderately Happy,Liberal,Less Than High School,2.0
55650,2012,71.0,12.0,Catholic,Not Happy,Unknown,High School,
55651,2012,50.0,6.0,Protestant,Very Happy,Unknown,Less Than High School,
55652,2012,40.0,14.0,Protestant,Moderately Happy,Slightly Conservative,High School,5.0
55653,2012,30.0,12.0,Protestant,Very Happy,Slightly Conservative,High School,5.0
55654,2012,68.0,6.0,Catholic,Moderately Happy,Slightly Conservative,Less Than High School,5.0
55655,2012,37.0,17.0,Christian,Moderately Happy,Slightly Conservative,Graduate,5.0
55656,2012,41.0,11.0,None,Very Happy,Extremely Conservative,High School,7.0
55657,2012,64.0,15.0,Catholic,Not Happy,Conservative,Associate/Junior College,6.0
55658,2012,72.0,13.0,Catholic,Moderately Happy,Extremely Conservative,High School,7.0
55659,2012,40.0,19.0,None,Moderately Happy,Moderate,Bachelor's,4.0
55660,2012,43.0,16.0,Protestant,Very Happy,Slightly Conservative,Bachelor's,5.0
55661,2012,84.0,17.0,Unknown,Moderately Happy,Slightly Conservative,Graduate,5.0
55662,2012,34.0,16.0,Catholic,Very Happy,Slightly Conservative,Bachelor's,5.0
55663,2012,79.0,14.0,Protestant,Very Happy,Conservative,Associate/Junior College,6.0
55664,2012,60.0,10.0,Christian,Not Happy,Moderate,Less Than High School,4.0
55665,2012,59.0,12.0,Protestant,Moderately Happy,Conservative,High School,6.0
55666,2012,59.0,12.0,Protestant,Moderately Happy,Moderate,High School,4.0
55667,2012,63.0,13.0,Protestant,Very Happy,Moderate,High School,4.0
55668,2012,66.0,7.0,Catholic,Very Happy,Conservative,Less Than High School,6.0
55669,2012,49.0,12.0,Islam,Moderately Happy,Moderate,High School,4.0
55670,2012,66.0,17.0,None,Moderately Happy,Moderate,Bachelor's,4.0
55671,2012,42.0,19.0,Islam,Moderately Happy,Slightly Conservative,Graduate,5.0
55672,2012,52.0,20.0,Catholic,Moderately Happy,Conservative,Graduate,6.0
55673,2012,42.0,20.0,Islam,Moderately Happy,Slightly Liberal,Graduate,3.0
55674,2012,45.0,17.0,Christian,Moderately Happy,Liberal,Bachelor's,2.0
55675,2012,37.0,18.0,None,Moderately Happy,Liberal,Graduate,2.0
55676,2012,49.0,12.0,Protestant,Very Happy,Moderate,High School,4.0
55677,2012,31.0,11.0,Protestant,Moderately Happy,Conservative,High School,6.0
55678,2012,81.0,13.0,None,Very Happy,Slightly Liberal,High School,3.0
55679,2012,30.0,20.0,Protestant,Not Happy,Slightly Conservative,Graduate,5.0
55680,2012,29.0,13.0,None,Very Happy,Moderate,Associate/Junior College,4.0
55681,2012,58.0,14.0,Protestant,Moderately Happy,Slightly Liberal,Associate/Junior College,3.0
55682,2012,76.0,12.0,Protestant,Not Happy,Extremely Conservative,High School,7.0
55683,2012,49.0,16.0,Catholic,Moderately Happy,Slightly Conservative,Associate/Junior College,5.0
55684,2012,42.0,14.0,Unknown,Moderately Happy,Moderate,Associate/Junior College,4.0
55685,2012,56.0,16.0,None,Moderately Happy,Liberal,Bachelor's,2.0
55686,2012,40.0,18.0,Catholic,Very Happy,Moderate,Graduate,4.0
55687,2012,35.0,18.0,None,Very Happy,Slightly Liberal,Bachelor's,3.0
55688,2012,36.0,18.0,Catholic,Very Happy,Moderate,Graduate,4.0
